@RELATION knee_OA_GLCM_SOFT_ROI

@ATTRIBUTE glcm_contrast NUMERIC
@ATTRIBUTE glcm_dissimilarity NUMERIC
@ATTRIBUTE glcm_homogeneity NUMERIC
@ATTRIBUTE glcm_energy NUMERIC
@ATTRIBUTE glcm_correlation NUMERIC
@ATTRIBUTE glcm_ASM NUMERIC
@ATTRIBUTE class {OA,no_OA}

@DATA
0.232915290034363,0.38775533574390963,0.5225199578129329,0.1863776179410583,0.8599922093761183,0.07866229582529763,no_OA
0.26509527409086114,0.45264330330705216,0.44243988989120453,0.2335920999407808,0.7190838424042347,0.10646674064771579,no_OA
0.030274442218328833,0.08498478168272369,0.8789153700929901,0.606726097195531,0.9270510868889703,0.4371035463049917,no_OA
0.10032941229769243,0.21561366610263857,0.7157049295507911,0.3677240729115475,0.8920172443204146,0.20247936433306069,no_OA
0.14323727819232815,0.3180298425637512,0.5754652625106333,0.28534393002883074,0.7776650579305482,0.14055673634631816,no_OA
0.49653800935785314,0.6336604824955706,0.30168029935812757,0.13543764136682204,0.6727030473915674,0.05231935317642421,no_OA
0.4473350835828182,0.6035952851405073,0.3195628766572418,0.14731642309548845,0.6670401598001323,0.05811404819216215,no_OA
0.1127154734781167,0.2639630910238625,0.6398932722806037,0.3472678148023418,0.7247419486603262,0.18631540023462517,no_OA
0.13393490593065704,0.28820439443136814,0.6168244672568735,0.2933545895585201,0.7939815204272422,0.14609108051092856,no_OA
0.40241235836685885,0.6019295711584823,0.30023675115098025,0.1440214852084489,0.7244832914846411,0.05647783135539307,no_OA
0.4061871397443276,0.5999306702565581,0.3023881630894256,0.11644421399979057,0.7449474101841211,0.043383765310430866,no_OA
0.6722028584483124,0.7743245980717749,0.19353424144238307,0.039915163756901156,0.9126364027801461,0.012655615220146847,no_OA
0.601042401352493,0.7392486796411893,0.21919719251732128,0.05143676643954295,0.876270738983755,0.01675744917713117,no_OA
0.132225712845169,0.26354994720855196,0.656925796493641,0.37059649618106594,0.7062229286568424,0.20495162100055014,no_OA
0.13431676020844976,0.26145764827097606,0.6627450104027623,0.41818936911766513,0.6480057782067634,0.24543400979381652,no_OA
0.118104994096602,0.23397781090264205,0.6985003976381288,0.3263856468798384,0.9243116356641705,0.1700945249801264,no_OA
0.1976841972478004,0.3397524636911021,0.5824299038001364,0.1948402851118788,0.8957596025184715,0.08335950468365107,no_OA
0.3591262547831939,0.5601503510892427,0.33361316603184643,0.1482551178121531,0.6458761695230049,0.05861192513347581,no_OA
0.31806566599362335,0.5303918318533662,0.35612132002802266,0.17345083182153867,0.6169275246860808,0.07167541068961768,no_OA
0.20808102593019862,0.3826245103504653,0.5149778357164925,0.23804236050537816,0.6834490117416747,0.10920773277924291,no_OA
0.21960894883618953,0.3913668330462293,0.5078888448488408,0.24051998129647048,0.6801071687905456,0.11077936785593374,no_OA
0.1630821219166799,0.32601238346867256,0.5785719506370819,0.25601560074941887,0.9087477980452947,0.1206050433984087,no_OA
0.11813769491340773,0.2639497358170201,0.6463558538320382,0.2804890139391971,0.9048371864383213,0.1370868405399045,no_OA
0.19109472224000112,0.32205445310892333,0.6056857126887594,0.2559077151985417,0.8715634919861053,0.12064294533922638,no_OA
0.4057397731256238,0.5833119162241647,0.32178260793622737,0.1677584456328102,0.5811531879538681,0.06855358910446999,no_OA
0.3140507999414763,0.5239146722143326,0.35815621751530413,0.1814450862354545,0.5840485507374886,0.07594415253499559,no_OA
0.08617227355328869,0.18353607464960212,0.7593211108570714,0.50255610984964,0.9468463066993307,0.3248096745259166,no_OA
0.13501512079302513,0.263856409667961,0.664184392213012,0.40605132685132206,0.9341622829154543,0.2345779016422746,no_OA
0.15722732783017573,0.27227879488648576,0.6694039789253665,0.37429912786743547,0.9148128791097774,0.2077529839169614,no_OA
0.13182581778703062,0.2584590428361674,0.670739485179193,0.38495463498992755,0.9171580577192646,0.21663642519598053,no_OA
