@RELATION knee_OA_GLCM_SOFT_ROI

@ATTRIBUTE glcm_contrast NUMERIC
@ATTRIBUTE glcm_dissimilarity NUMERIC
@ATTRIBUTE glcm_homogeneity NUMERIC
@ATTRIBUTE glcm_energy NUMERIC
@ATTRIBUTE glcm_correlation NUMERIC
@ATTRIBUTE glcm_ASM NUMERIC
@ATTRIBUTE class {OA,no_OA}

@DATA
0.30200944583740535,0.5153634133842441,0.1563057723309883,0.11489055391009981,0.3883930563672936,0.03376876625260195,no_OA
0.21102030835048113,0.39534288758661373,0.2846068494070696,0.1851289106380057,0.33727526761489335,0.06480731023548568,no_OA
0.05362735466537262,0.1290686734467949,0.6465539251465859,0.4798388683472514,0.6710475884074842,0.280810156216764,no_OA
0.14298315276815457,0.3002512667259897,0.3747855212234561,0.25012019246554584,0.4767674053216144,0.10075514835844467,no_OA
0.16881333528632214,0.3580801123367318,0.28287256188619125,0.18783735423181194,0.27363977276592877,0.06628779791923246,no_OA
0.3808344972445202,0.5673152245522172,0.18230307870231732,0.10227077306003574,0.3214835151339617,0.029236805640367722,no_OA
0.3536758951719784,0.5466786176664751,0.17199340119284923,0.10232676357472875,0.2998761944364713,0.02919325236706042,no_OA
0.11164393781209814,0.2686416518263468,0.39023119002751394,0.2633845295572743,0.24519166324265373,0.10870677478133493,no_OA
0.15642030218511685,0.3320143166774576,0.3324584739864752,0.20582627645704246,0.29942754958627016,0.07565971883309372,no_OA
0.31985728228931626,0.5168819059161643,0.1771968154453637,0.11094325458317972,0.32338980688372787,0.03226277804211493,no_OA
0.3514883360009852,0.5641290576039507,0.1415175193448462,0.0860757258333815,0.3583500152538456,0.023311612621294588,no_OA
0.914660147699943,0.9823774458659129,0.0,0.011005741690198467,0.5635890558688456,0.002398241491290875,no_OA
0.7964151518063483,0.9049041385776908,0.02064074179682457,0.01949072636861446,0.3985773567680321,0.004212048552718747,no_OA
0.1393293676390234,0.30107112882109166,0.3654935623584241,0.26324190983586415,0.1390317174386323,0.10868321422696497,no_OA
0.1143570367060921,0.26153938666847015,0.4174262372239398,0.2971837123422112,0.2620566913517175,0.1313116397820496,no_OA
0.1663042031429406,0.33663869793813983,0.3253457673682655,0.21226611517172897,0.6498135486683762,0.07893126569079748,no_OA
0.2721523649707818,0.4951315868519247,0.15559357040546556,0.10932463396190112,0.5171728318578921,0.03168545475620526,no_OA
0.2659143269343215,0.4707788873526685,0.18147265883046276,0.11012486299046448,0.32705632161277964,0.031955833936344796,no_OA
0.24705310368573583,0.4538410116528009,0.1976315960349121,0.13386085169271608,0.19468345126679273,0.04140028922989569,no_OA
0.16695663165920194,0.36073309378249707,0.26770043277457434,0.17752823785513935,0.2716812736431925,0.06111798157061656,no_OA
0.16777246841571536,0.3620510596822042,0.2690856101133454,0.183779446171876,0.30524302848450224,0.06411995234107426,no_OA
0.251045105902988,0.43312952515402947,0.29108906357197295,0.18271099393478954,0.4494337900730417,0.06368243983986917,no_OA
0.16455401327510438,0.3308825211841837,0.33971892341946874,0.1955329809986168,0.5719741948510404,0.07005207404149993,no_OA
0.2195309789932464,0.41268750508876895,0.24632073814160615,0.15601017800744968,0.5244855106635768,0.05116584350546025,no_OA
0.2396370491689183,0.4374566855637927,0.21220139490726125,0.13357261633047304,0.3566663923495434,0.04127397940561337,no_OA
0.19790436989253626,0.3906681381006736,0.24583410510391646,0.1464542513840459,0.31628105976748333,0.04677006723502708,no_OA
0.1597554039424359,0.294825735289845,0.43007662464286733,0.3726917099497502,0.552742905815927,0.18613690544839412,no_OA
0.2503462797108871,0.4091553533513367,0.3558183828239271,0.29008246814342487,0.4047233718758191,0.12585812743897698,no_OA
0.2323476112319394,0.37429463023413556,0.38175678803572755,0.2640397351794359,0.48916617738239726,0.10928502199758593,no_OA
0.20416155132033142,0.3499569743921803,0.41941247998022546,0.2793666354381359,0.46841156205429135,0.11892506155743264,no_OA
0.23271530984259356,0.43830941075139007,0.2081073175416786,0.12788901722063992,0.20970175041881406,0.038930817300634184,no_OA
0.17433628917817562,0.36776498460899276,0.2644114149131984,0.18367326444367985,0.20791363508527405,0.06415746219337376,no_OA
0.15419892764757936,0.3178297252373608,0.3734286108502136,0.24755303075781296,0.551526723146565,0.09934922490260133,no_OA
0.0492880588829145,0.14920097955966505,0.555804918690862,0.40876751862215155,0.27970440880255654,0.21613058071429908,no_OA
0.18141827252749132,0.3516734253524858,0.32264772181027623,0.185912998459256,0.5205093321329095,0.06520198404079663,no_OA
0.17469512414700217,0.37235190085173486,0.2372797455604233,0.1806471235355935,0.2306958027133047,0.06263315093791824,no_OA
0.26711454656928746,0.4574382559280752,0.22939457485003317,0.15595648699310968,0.47739663900233226,0.05094737385505519,no_OA
0.3897987691759918,0.6036561827042729,0.11989881673116659,0.08733473274301976,0.3900116910886307,0.02375698261106289,no_OA
0.25654481866536627,0.44816913686178006,0.23713844989143062,0.15206834810947842,0.50393489107645,0.049247669581454316,no_OA
0.23293969799256106,0.4200008537428894,0.26164637872336005,0.17241999359846796,0.416586841445927,0.058656664675142516,no_OA
0.24542177905606158,0.46142696808398775,0.17674603920202342,0.10627058617610921,0.3403175388638636,0.030506743995252432,no_OA
0.19041088038736914,0.3944445902271754,0.2298013739035144,0.1380524276735509,0.3038602840193374,0.04315019444954155,no_OA
0.17408376550843455,0.3691701635508424,0.2648080782347614,0.15228711679450388,0.3632497684834376,0.04937244498252404,no_OA
0.16868561877434132,0.3635240623996049,0.2631058431148108,0.15612442538720253,0.37470583265663404,0.05122164650617745,no_OA
0.27707119779514805,0.47713337660258237,0.19902777480562733,0.11135107922667387,0.30831161076535313,0.032442928848312715,no_OA
0.26408070406287754,0.4723161060907022,0.18351333040593926,0.10367511879903418,0.3844748920187048,0.029550719181239388,no_OA
0.0556390935081318,0.14565264040661735,0.6167751851993786,0.40924880590811097,0.3050045155279264,0.2170973529534436,no_OA
0.2496080447642994,0.43468430112843714,0.2714721762909459,0.1526421785047011,0.30037416172492926,0.04947548163457607,no_OA
0.20657655207402073,0.392635892343535,0.29630817365970996,0.19609480166371276,0.26523131328884575,0.07039695546130903,no_OA
0.21193587023632596,0.39897944991956535,0.26300117947729384,0.14505321216951203,0.4544975526502384,0.04616177812061268,no_OA
