@RELATION knee_OA_MULTICLASS_SOFT_ROI

@ATTRIBUTE glcm_d2_contrast NUMERIC
@ATTRIBUTE glcm_d2_dissimilarity NUMERIC
@ATTRIBUTE glcm_d2_homogeneity NUMERIC
@ATTRIBUTE glcm_d2_energy NUMERIC
@ATTRIBUTE glcm_d2_correlation NUMERIC
@ATTRIBUTE glcm_d2_ASM NUMERIC
@ATTRIBUTE wl_approx_mean NUMERIC
@ATTRIBUTE wl_approx_std NUMERIC
@ATTRIBUTE wl_horiz_energy NUMERIC
@ATTRIBUTE wl_vert_energy NUMERIC
@ATTRIBUTE wl_diag_energy NUMERIC
@ATTRIBUTE class {OA,no_OA}

@DATA
0.32733986532488724,0.501226681483302,0.3862402067857835,0.20481113176518462,0.5789590382215293,0.0834600037498299,0.6373924371895869,0.3801297131299334,0.27911742043265847,0.22017087949613634,0.5676063255308545,no_OA
0.2689317593766259,0.4502446713592362,0.43116690149660664,0.21358343416719988,0.6000385648122135,0.0884371626706513,0.6567699469479484,0.3264684313975707,0.2229896136523664,0.1435019593868595,0.40677629146497846,no_OA
0.19999996924585328,0.3279754575554571,0.5906615597505007,0.24539304981168758,0.8799695556629707,0.10732179824007099,0.7327105780393088,0.4827259736478576,0.13337890717959314,0.02996384778509676,0.22365843074650038,no_OA
0.2653306931708502,0.4234558230969033,0.47488831907146833,0.2566407174102927,0.724964119332765,0.11446502987966675,0.7756217854442828,0.43438436875230296,0.28706271087387547,0.13546207495288412,0.41714976486173566,no_OA
0.28445072930387705,0.4589097728039968,0.42576896598740777,0.2229009037332516,0.67947471125329,0.09383134036316224,0.7591598489725626,0.41753063501818316,0.31887983783069584,0.16282531617980012,0.49060671747871293,no_OA
0.3463170397846568,0.5358866418883971,0.3414108695241165,0.1852875975045183,0.6216356825019407,0.07285721596377145,0.6813287463708786,0.4242553791306238,0.366007699403839,0.2591465627189173,0.5365152761162568,no_OA
0.34026751607671163,0.5465902786848317,0.3210388855837232,0.16681695085108106,0.5377946701087204,0.0632864391849988,0.650228934012377,0.36868853045405,0.4346545079427878,0.18530493377991056,0.5086521980328489,no_OA
0.28882976043056835,0.48099288666296514,0.38876175720330663,0.19026893408370804,0.5557259082784416,0.07553819786316093,0.6686187833219845,0.32405037569250483,0.40604241747621406,0.14493248050950708,0.45300773344800044,no_OA
0.2823675129274435,0.4828537736651767,0.38419159580344453,0.18933949844532927,0.6587897996561498,0.07495096254174288,0.5946443933747263,0.3755091747972698,0.3272449139426148,0.1672693310834436,0.4237646310055773,no_OA
0.11345636727547957,0.22884433384089534,0.6920385902832473,0.32811343486457606,0.9342951132584965,0.16371278188029345,0.8003668214109696,0.5021991438437632,0.06721702501069429,0.019790426808437955,0.1945169900615727,no_OA
0.18410308323172742,0.3346609908651792,0.5663467432156097,0.1850693957851985,0.9203845636082599,0.07264031972284729,0.6818541939741134,0.5426732756420249,0.0966123451030952,0.040538098526539286,0.2545238456526228,no_OA
0.2631871279840894,0.5025781363887638,0.34341098826111915,0.14679191278643416,0.7491236893411246,0.053457763703570645,0.6023123067425036,0.4276654947250587,0.30691216854366155,0.20063583547664574,0.42466144947048107,no_OA
0.24520075564607346,0.45139447475827765,0.4139879056055997,0.19860326422554303,0.7484008069569663,0.08001132251365684,0.6344691121342647,0.4042197714088645,0.28446511497843846,0.16823522261470947,0.4026446606856187,no_OA
0.279274509552084,0.45376519366487444,0.431779841804244,0.18567398996667472,0.7380577081205812,0.07295744288307468,0.6818956520606516,0.43340430891349063,0.3262561971820657,0.15051892956909468,0.4090104281162072,no_OA
0.29707035109300334,0.4945413245593018,0.3761508683479202,0.13379473015887405,0.7581632991666378,0.04740750706447764,0.5788030767980374,0.478153450660536,0.3504132111855883,0.18802279976160963,0.402131883846879,no_OA
0.2287259771691007,0.42026717787599643,0.45266722144394467,0.24310487344147058,0.667477468588002,0.10599125338023607,0.6341801322395182,0.35302117841498004,0.21696917543271146,0.137844846791351,0.36215195847856424,no_OA
0.3042408067337431,0.47465121805258337,0.41317336972740515,0.18548494146061512,0.6404657385673511,0.0729164444627376,0.5789131431766461,0.4007044074006822,0.39633349883092495,0.15448663318262965,0.4726404997652876,no_OA
0.2724153136345326,0.4368147352702433,0.4555088521270838,0.20900231315210038,0.6137053331762328,0.08580401197900162,0.6102133898207576,0.342206962613197,0.3043546814448315,0.12934222158182426,0.42198286871659224,no_OA
0.22584574208323982,0.44301406060323634,0.41355941331319146,0.22369125806968582,0.5760434029058192,0.09432263286761874,0.5460664765429639,0.3045249937945308,0.21059662021738954,0.160874846710505,0.4166730497126398,no_OA
0.3725724515518828,0.5790808755087259,0.283897449644672,0.12435234495114067,0.660175319069813,0.04321786426046081,0.6374115838634085,0.43367935582203904,0.4818241409336225,0.2809725345150416,0.5882330612010902,no_OA
